Timestamp	How did you get to this poll?	Which one are you?	When did you get into Yohaji?	What got you interested in Yohaji? (Optional)	Your NUMBER 1 favorite character?	Your other faves? (Around/up to 3)	Favorite character dynamics? (Around/up to 3)	Gush about your faves here!	Who were your favorite character(s) initially? (If it's not the same as your current faves)	Bonus question: Did you answer the 2022 poll?	Anything else you want to say?	no1	top3	Mentioned	when	reason	reason - character	og fav	wordcount	ships	Column 23	Column 24	Column 25
1/4/2025 23:28:11	Twitter	Manga reader	2024, irrelevant to anime announcement	I'd tried it back in ?? 2020 or earlier, during Renren's kidnapping arc. I'd caught up and forgotten the manga... then in 2024, for some reason, I remembered it and man, it does get better with each arc!	Douman !	Takahashi Akira, Suzaku, our Seimei	The three main teachers! They're very sweet! Also Suzaku and Douman because man is Suzaku the Worst Enabler. And Akira and Makoto, and Tamao and Nyuudou, and —	I LOVE ALL OF THEM AND PICKING JUST A FEW OF THEM WAS VERY HARD, OKAY because actually I love all of them and all of their dynamics		No		Principal	Takahashi, Ranmaru, Haruaki		2024, irrelevant to anime announcement				28	Teacher trio, Principal & Ranmaru, Takahashi & Yamazaki, Tamao & Nyuudou			
1/4/2025 23:39:24	Twitter	Manga reader	2020	Its light hearted with some serious moments	Fuji touya	Ogoso saguru… takahashi akira… headmaster(ashiya douman)…	Fuji and ogoso and the group of friends fuji is in	Theyre so… heartwarming everyone has theyre funny stupid serious side but everytime fuji appears its just heartwarming		No	Thank you for translating !	Fuji	Ogoso, Takahashi, Principal	Fuji	2020				17	Fuji & Ogoso, Gyarus			
1/5/2025 10:32:12	Twitter	Manga reader	Post anime release (Oct 2024 - now)	Love hate about the manga, but.... The two Tsukumogami gyaru are my favorite.	Somewhere between Marilyn or Daisy. But i prefer Marilyn.	Daisy, Yanagida, Akisato Tamao (i think messed up with the aki name).	Sano & Mame, Hijita & Beniko, Nyuudou & Utagawa, and The Animal trio (in spin off)		I have no idea.	No		Marilyn	Daisy, Yanagida, Tamao		Post anime release (Oct 2024 - now)	Characters				Sano & Mame, Hijita & Beniko, Nyuudou & Kuniko, Yoseito trio			
1/5/2025 18:49:37	Tumblr	Manga reader	2024, irrelevant to anime announcement	The post made about why you should read Yohaji!	Takahashi	Rintarou, Haruaki, Douman, and Ranmaru	The teacher trio's endless shenanigans, Whatever Douman and Ranmaru have going on, Takahashi's and Makoto's dynamic, and Akisame and Rensuke's friendship!	Shoutout to Makoto and Takahashi's friendship! I love how even when Akira drives him up the wall Makoto still cares about him and doesn't want to change anything about him. He shows acceptance towards and embraces Akira's quirks/personality the same way Akira showed acceptance to and embraced his existence as a doppelganger and I think that's beautiful.	Izuna and Akisame	No	It is so much harder to choose a favorite than I thought ngl...	Takahashi	Rintarou, Haruaki, Principal, Ranmaru	Takahashi, Yamazaki	2024, irrelevant to anime announcement	My powerpoint?!		Hatanaka, Tamao		Teacher trio, Principal & Ranmaru, Takahashi & Yamazaki, Tamao & Nyuudou			
1/5/2025 19:09:25	Tumblr	Manga reader	2020	was looking for supernatural manga and the art style looked very pretty	my beautiful wife captain karasuma ranmaru who i love so much	my other beautiful wife the principal and uhhh goes 1 over the limit but the three gods from kyoto	captain and principal mhm mhm, heiangumi	i want to open up ranmarus skull and inspect his brain thoroughly why is he so weird why why why the appeal that that man has is insane i like him so much bro i want to plagiarise him and make him my own. i mean what haha who said that	fuji!!	No	thank you for all your hard work with translations!!!	Ranmaru	Principal, Byakko, Seiryuu, Genbu	Ranmaru	2020	Supernatural, Art style		Fuji		Principal & Ranmaru, Heian squad			
1/5/2025 19:11:35	Tumblr	Manga reader	2021		ranmaru	Nyuudo, Tama, utagawa	Nyuudo/utagawa, the 3 teachers		Sano	No		Ranmaru	Nyuudou, Tamao, Kuniko		2021			Sano		Nyuudou & Kuniko, Teacher trio			
1/5/2025 19:18:59	Tumblr	Manga reader	2018	Comedy, the lore	Abe haruaki	Nyuudou	Principal and ranmaru	Haruaki has grown a lot since. I hope sensei still includes his loser personality in the future		Yes		Haruaki	Nyuudou	Haruaki	2018	Comedy, Story				Principal & Ranmaru			
1/5/2025 19:37:13	Tumblr	Manga reader	2023	The really old ayaka6 collab is what made me aware of it through argent cavalier about 6 years ago and its been in my mind ever since but i actually read it recently	out of the adults probably haruaki and out of the students nyuudou	tama, kuniko and rintarou...and hatanaka	Hatanaka rintarou and haruaki teacher trio, douman ranmaru and seimei and then fuji and ogoso i suppose but i like mame and sano and renen and tama too	My backround fave is maeda i hope he gets more screentime in the eventual kura arc since im pretty sure theyre friends or at least both friends with toubyou	not an initial fave but from my preliminary read before i actually read the manga (only to right before ame) i have an oc based on the notion of hijita	No	Im probably the only person who knows both the ayaka6 collab and yohaji from argent cavalier cuz nobody remembers that manga. Cyan was the least popular member of that group	Haruaki	Tamao, Kuniko, Rintarou, Hatanaka	Maeda	2023			Hijita		Teacher trio, Heian trio, Fuji & Ogoso			
1/5/2025 19:48:07	Tumblr	Manga reader	2024, irrelevant to anime announcement	It just a coincidence, I came across yohaji while looking for a gag manga (wasnt expecting it  would be that good, now I'm addicted)	Haruaki!!!!	Hijita, Beniko, Fuji	The Izuna-Rintaro-Haruaki trio, i love their friendship sm			No		Haruaki	Hijita, Beniko, Fuji		2024, irrelevant to anime announcement	Comedy				Teacher trio			
1/5/2025 20:30:41	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		Hatanaka. Hes the best male wife material. He loves his family (especially his gorgeous monstrously strong wife). He's a literal dumbass who only knows up to his four (or is it three?) times tables but is still a competent(ish) teacher. He is a weasel who has knives for hands.	Miki. Seimei (Haruaki). Akisame.	Hatanaka/Miki/Haruaki, Hatanaka and Miki both took one look at Haruaki and went "mine". Renren/Tama	Hatanaka. Hes the best male wife material. He loves his family (especially his gorgeous monstrously strong wife). He's a literal dumbass who only knows up to his four (or is it three?) times tables but is still a competent(ish) teacher. He is a weasel who has knives for hands.	Hijita. Akisame. Beniko	No	Thanks for your translations!	Hatanaka	Rintarou, Haruaki, Tamao	Hatanaka	Post anime release (Oct 2024 - now)			Hijita, Tamao, Beniko		Teacher trio, Tamao & Nyuudou			
1/6/2025 5:15:21	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	Takahashi Akira……. Also Osaka Ryota as Haruaki made me get into Anime	Miki Rintaro	Haruaki, Principal, and Troupe Captain	Principal and Captain, triple Baka teachers and Izuna and Ibara	Miki Rintaro I’m in love with you	Akira and Haruaki	No	I’m a happy I got into Yohaji I just got my gf and her sister into it last night 😋	Rintarou	Haruaki, Principal, Ranmaru	Rintarou	Post anime release (Oct 2024 - now)	Characters, Voice Actors	Akira	Takahashi, Haruaki		Principal & Ranmaru, Teacher trio, Izuna & Ibara			
1/6/2025 9:43:33	Tumblr	Manga reader	2023	The theme of the story and comedy	Haruaki!	Miki, Sano, Principle	Gonna be honest Haruaki is shipped with like any of the other adult male characters except for Hatanaka for obvious reason. All the groups, trios and duos are great love them all honestly! Really excited to see more development with Beniko and Hijita. My biggest ship with Haruaki is Miki and Principal(I like angst lol). Also ship Takahashi and Yamazaki— I love childhood friend trope.	Haruaki is the best and cutest character in the whole story!		No		Haruaki	Rintarou, Sano, Principal	Haruaki	2023	Comedy				Hijita & Beniko, Haruaki & Rintarou, Principal & Haruaki, Takahashi & Yamazaki			
1/6/2025 12:38:44	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	The comedy, atp i think its everything in there	Abe no seimei	Everyone hehe	1. The teacher trio (hatanaka, miki, haruaki) 2.Gakutai (principal+captain/ranmaru) 3.harumiki 4.izuna x ibara (idk the name)	Why do i like seimei? Idk i mean, i think bcs his character is gray for me and i need more flashback of him like, it would thicken the plot (i just need more content of him bcs i love him omg)	Hatanaka izuna	No	Yohaji is the best manga i ever read (actually). It's my first time i ever reread a manga and im not bored or anything.	Seimei		Seimei	Post anime release (Oct 2024 - now)	Comedy		Hatanaka		Teacher trio, Principal & Ranmaru, Haruaki & Rintarou, Izuna & Ibara			
1/6/2025 14:29:30	Twitter	Manga reader	2024, irrelevant to anime announcement	My friend keep asking me to read the manga so here i am!!!! I actually was completely clueless with the anime tho, i didnt even know it existed (lol) i did see the physical manga book several times tho in the bookstore, was kinda interested with the cover and title but didnt read it rightaway anyways. Lol. But now after did a good marathon in a few days im gladly say i really love the manga ><	MIKI RINTAROU ><	Haruaki (of course!), Renren, and Sano. I know i shouldnt add more but i like the Kai guy also ><	1. FUJIGOSO!!!! IT MAKES ME INSANE!!!!!!! 2.Harumiki!!!!!!!!!	;#;#-#! $_? @$! # FUJIGOSO IS LITERALLY MY ROMAN EMPIRE ARE U GUYS REALLY SURE YOURE NOT MARRIED ALREADY?????? $$? $? "? "? IM DERANGED. Also Harumiki always makes me so happy everytime there is a even 0,8373838939393 bit of their interaction (im very delulu) im looking forward to their relationship!!! I wonder if the author would let them know who their first love actually is... Anyway for Miki HHNNDBDNDK HE HAS NO BUSINESS TO LOOK THAT PRETTY!!!!!!! WHY HES SO CUTE!!!!!!!! ALSO WHY THE WAY HE DRESSED IS SO DISHELVED!!!!!!! PLEASE COVER YOUR BODY... PROPERLY..........!!!!!!!!!! but no complains tho.	... Also Miki (lol)	No	Im really invested to kai's character as really i never thought would see a canonically gay character in a shounen manga (lol) eventho yes yohaji is not really like shounen mangas in general but still it really surprises me!!!!! It really changes the whole way of me seeing the story. It's like, 'oh, so mlm and wlw are really possible on here???' anyway i really want to see his partner soon. Thank you for making this poll!!! im sorry for my bad english. Also tysm for making translations!!	Rintarou	Haruaki, Nyuudou, Sano, Kai	Fuji, Ogoso, Haruaki, Rintarou	2024, irrelevant to anime announcement	Recommend by friend				Fuji & Ogoso, Haruaki & Rintarou			
1/6/2025 15:23:47	Tumblr	Manga reader	2018	The art (!!!), the comedy and mostly the characters themselves	Takahashi FOR LIFE	Principal, Ranmaru, Haruaki	Principal x Ranmaru, Hatanaka x Miki, Haruaki x Sano		Ebisu (still is top 10), Hatanaka, Sano	No	Thanks for the amazing work you are doing!! I absolutely adore your commentary and it's one of the reasons why I have been enjoying this series so much as well.	Takahashi	Principal, Ranmaru, Haruaki		2018	Art style, Comedy		Ebisu, Hatanaka, Sano		Principal & Ranmaru, Hatanaka & Rintarou, Haruaki & Sano			
1/6/2025 15:48:44	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		Sano	Fuji, Haruaki	Sano and Haruaki, Animal trio (Mame, Izuna, Tamao)			No		Sano	Fuji, Haruaki		Post anime release (Oct 2024 - now)					Haruaki & Sano, Yoseito trio			
1/6/2025 17:50:53	Tumblr	Read the manga after seeing the anime	2024, irrelevant to anime announcement	I saw a comment under a mikiharu post saying something like them being each other first crush and boy… I never opened google this fast before…	THE BEST DOCTOR TAKAHASHI AKIRA😻😻😻😻😻😻😻 LIKE MEROWWWWWR	Seriyuu, yanagida and bird guy😽	Takahashi bros… theyre gen so cool.. then yanagida and momoyama duo!! Lastly, the fujioso!!!	Omgomgomgogmfmf akira plspslsplsoslslslslslslslss MERISOOZOZOZOZ 😻😻😻 PLS HAVE MIRR CHAPTERS INVOLVING HIM LIEK GYATATAYWGHW HAHAHAHEGWHWJWI I WOULD LET HIM EXAMINE ME ALL DAY AND I AINT LETTING HIM STOPPPP HAHAJWJAJJAJAJSJAJW LIKE GIVE ME A LOBOTOMY IF U WANT I WONT MIND (kinda miss your dodomeki form though😾) I LOVE YOU AKIRAAAAAA	My #1 was yanagida and second was miki rintarou😼	No	😺	Takahashi	Seiryuu, Yanagida, Ranmaru	Takahashi	2024, irrelevant to anime announcement	Characters	Rintarou, Haruaki	Yanagida, Rintarou		Takahashi bros, Momoyama & Yanagida, Fuji & Ogoso			
1/6/2025 19:29:10	Twitter	Manga reader	Post anime announcement (Dec 2023 - Oct 2024)		Haruaki Abe!	Byakko, Abe No Seimei, and Mame!	Sano+Mame & Nyuudou+Tamao!	Oushshdhd I love how haru's antenna ahoge moves based on how he's feeling (❁´◡`❁)	Tamao!	No		Haruaki	Byakko, Seimei, Mame	Haruaki	Post anime announcement (Dec 2023 - Oct 2024)			Tamao		Sano & Mame, Tamao & Nyuudou			
